geneID	geneName
10204	g15322.t1	C42S2_RAT
10205	g15323.t1	SPP2C_MOUSE
10206	g15330.t1	GABR1_RAT
10207	g15331.t1	CUBN_CANLF
10208	g15331.t1	CUBN_CANLF
10209	g15336.t1	KMT2C_HUMAN
10210	g15336.t1	KMT2C_HUMAN
10211	g15336.t1	KMT2C_HUMAN
10212	g15336.t2	KMT2C_HUMAN
10213	g15336.t2	KMT2C_HUMAN
10214	g15336.t2	KMT2C_HUMAN
10215	g15342.t1	KMT2C_HUMAN
10216	g15343.t1	SV2B_MOUSE
10217	g15344.t1	UBXN6_MOUSE
10218	g15345.t1	UBXN6_HUMAN
10219	g15347.t1	FXL17_MOUSE
10220	g15353.t1	FBN2_MOUSE
10221	g15353.t1	FBN2_MOUSE
10222	g15353.t1	FBN2_MOUSE
10223	g15353.t1	FBN2_MOUSE
10224	g15353.t1	FBN2_MOUSE
10225	g15353.t1	FBN2_MOUSE
10226	g15353.t1	FBN2_MOUSE
10227	g15353.t1	FBN2_MOUSE
10228	g15353.t1	FBN2_MOUSE
10229	g15353.t1	FBN2_MOUSE
10230	g15353.t1	FBN2_MOUSE
10231	g15353.t2	FBN2_MOUSE
10232	g15353.t2	FBN2_MOUSE
10233	g15353.t2	FBN2_MOUSE
10234	g15353.t2	FBN2_MOUSE
10235	g15353.t2	FBN2_MOUSE
10236	g15353.t2	FBN2_MOUSE
10237	g15353.t2	FBN2_MOUSE
10238	g15353.t2	FBN2_MOUSE
10239	g15353.t2	FBN2_MOUSE
10240	g15353.t2	FBN2_MOUSE
10241	g15353.t2	FBN2_MOUSE
10242	g15354.t1	COPZ1_BOVIN
10243	g15356.t1	NF2L1_CHICK
10244	g15356.t2	NF2L1_CHICK
10245	g15357.t1	NEMP1_MOUSE
10246	g15358.t1	STPAP_DANRE
10247	g15362.t1	PSMD3_HUMAN
10248	g15363.t1	LASP1_HUMAN
10249	g15363.t2	LASP1_HUMAN
10250	g15364.t1	TMUB1_DANRE
10251	g15365.t1	VATF_AEDAE
10252	g15366.t1	ASB1_MOUSE
10253	g15368.t1	GPTC8_HUMAN
10254	g15373.t1	FMT_HUMAN
10255	g15374.t1	TLN1_HUMAN
10256	g15374.t2	TLN1_HUMAN
10257	g15374.t3	TLN1_HUMAN
10258	g15375.t1	TLN1_HUMAN
10259	g15375.t2	TLN1_HUMAN
10260	g15376.t1	TLN1_CHICK
10261	g15377.t1	TLN1_MOUSE
10262	g15378.t1	DPS1_HUMAN
10263	g15380.t1	R3HD1_HUMAN
10264	g15381.t1	HUS1_HUMAN
10265	g15382.t1	UPP2_HUMAN
10266	g15384.t1	SEM5B_MOUSE
10267	g15384.t2	SEM5B_MOUSE
10268	g15385.t1	SMRC2_MOUSE
10269	g15385.t2	SMRC2_MOUSE
10270	g15386.t1	SMRC2_HUMAN
10271	g15386.t2	SMRC2_HUMAN
10272	g15387.t1	WSDU1_RAT
10273	g15390.t1	MFSD6_PIG
10274	g15391.t1	CSD_HALH5
10275	g15393.t1	CCNH_MOUSE
10276	g15394.t1	TEP1_HUMAN
10277	g15395.t1	TEP1_RAT
10278	g15396.t1	TEP1_HUMAN
10279	g15399.t1	DCLK3_HUMAN
10280	g15400.t1	PI51A_HUMAN
10281	g15401.t1	DCST1_MOUSE
10282	g15404.t1	ATOSA_HUMAN
10283	g15404.t2	ATOSA_HUMAN
10284	g15404.t3	ATOSA_DANRE
10285	g15406.t1	ATOSA_XENTR
10286	g15407.t1	TEX9_HUMAN
10287	g15411.t1	PK1L3_MOUSE
10288	g15412.t1	SUREJ_STRPU
10289	g15414.t1	PRTG_HUMAN
10290	g15414.t2	PRTG_HUMAN
10291	g15415.t1	TT21B_XENLA
10292	g15416.t1	TT21B_HUMAN
10293	g15418.t1	NEO1_MOUSE
10294	g15418.t2	NEO1_MOUSE
10295	g15418.t2	NEO1_MOUSE
10296	g15418.t3	NEO1_RAT
10297	g15418.t4	NEO1_RAT
10298	g15418.t5	NEO1_RAT
10299	g15422.t1	PPA6_HUMAN
10300	g15425.t1	ORCT_DROME
10301	g15426.t1	HEMH_XENLA
10302	g15427.t1	SBP2L_HUMAN
10303	g15429.t1	ZN835_HUMAN
10304	g15429.t1	ZN835_HUMAN
10305	g15430.t1	TAXB1_XENTR
10306	g15436.t1	KAL1L_MOUSE
10307	g15437.t1	TTI2_RAT
10308	g15437.t2	TTI2_RAT
10309	g15439.t1	EXOS1_MOUSE
10310	g15442.t1	MEIOC_MOUSE
10311	g15443.t1	DNJC9_MOUSE
10312	g15444.t1	FCN2_RAT
10313	g15446.t1	SPMA1_HUMAN
10314	g15448.t1	DLX6_HUMAN
10315	g15449.t1	HME1A_DANRE
10316	g15450.t1	MAP12_DANRE
10317	g15452.t1	OPSD_ENTDO
10318	g15456.t1	CEP78_MOUSE
10319	g15457.t1	ACOHC_MOUSE
10320	g15457.t1	ACOHC_MOUSE
10321	g15459.t1	CAD96_DROME
10322	g15463.t1	S11IP_CHICK
10323	g15463.t2	S11IP_CHICK
10324	g15463.t3	S11IP_CHICK
10325	g15465.t1	RTJK_DROME
10326	g15468.t1	RSU1_BOVIN
10327	g15469.t1	HAT1_RAT
10328	g15471.t1	S2512_PONAB
10329	g15472.t1	MSMO1_MOUSE
10330	g15473.t1	MK67I_XENTR
10331	g15474.t1	MDH1B_BRAFL
10332	g15476.t1	MDH1B_BRAFL
10333	g15478.t1	MDH1B_BRAFL
10334	g15488.t1	HMB4_TRIGR
10335	g15491.t1	HMB1_STRPU
10336	g15494.t1	SCR_DROME
10337	g15497.t1	HXA4_MOUSE
10338	g15498.t1	HXD3_ORYLA
10339	g15500.t1	HXA2_RAT
10340	g15503.t1	HXA1_XENLA
10341	g15505.t1	HOX3_XENLA
10342	g15507.t1	RACA_DICDI
10343	g15513.t1	FBXW7_MOUSE
10344	g15513.t1	FBXW7_MOUSE
10345	g15513.t1	FBXW7_MOUSE
10346	g15514.t1	SMAD2_DANRE
10347	g15515.t1	LFG1_MOUSE
10348	g15516.t1	VPS4_YEAST
10349	g15517.t1	SRP19_CANLF
10350	g15518.t1	VP13A_MOUSE
10351	g15518.t1	VP13A_MOUSE
10352	g15518.t1	VP13A_MOUSE
10353	g15518.t2	VP13A_MOUSE
10354	g15518.t2	VP13A_MOUSE
10355	g15518.t2	VP13A_MOUSE
10356	g15518.t3	VP13A_MOUSE
10357	g15518.t3	VP13A_MOUSE
10358	g15518.t3	VP13A_MOUSE
10359	g15519.t1	VPS13_DROME
10360	g15520.t1	EPC1_MOUSE
10361	g15522.t1	MBD5_MOUSE
10362	g15523.t1	AASDB_XENLA
10363	g15524.t1	NANO1_DANRE
10364	g15525.t1	NANO1_DANRE
10365	g15526.t1	ILF2_XENTR
10366	g15529.t1	YD023_HUMAN
10367	g15529.t1	YD023_HUMAN
10368	g15529.t1	YD023_HUMAN
10369	g15529.t1	YD023_HUMAN
10370	g15529.t1	YD023_HUMAN
10371	g15529.t1	YD023_HUMAN
10372	g15529.t1	YD023_HUMAN
10373	g15533.t1	ANPRA_HUMAN
10374	g15536.t1	THS7A_HUMAN
10375	g15536.t1	THS7A_HUMAN
10376	g15536.t1	THS7A_HUMAN
10377	g15536.t1	THS7A_HUMAN
10378	g15536.t1	THS7A_HUMAN
10379	g15536.t1	THS7A_HUMAN
10380	g15536.t2	THS7A_HUMAN
10381	g15536.t2	THS7A_HUMAN
10382	g15536.t2	THS7A_HUMAN
10383	g15536.t2	THS7A_HUMAN
10384	g15536.t2	THS7A_HUMAN
10385	g15536.t2	THS7A_HUMAN
10386	g15540.t1	THS7A_DANRE
10387	g15541.t1	MYO1B_MOUSE
10388	g15542.t1	MYO1B_HUMAN
10389	g15544.t1	VIP2_XENLA
10390	g15544.t2	VIP2_HUMAN
10391	g15546.t1	CPEB1_PONAB
10392	g15547.t1	ACOHC_DICDI
10393	g5363.t1	FCN1_MOUSE
10394	g5369.t1	DYHG_CHLRE
10395	g5369.t2	DYHG_CHLRE
10396	g5370.t1	DYH5_RAT
10397	g5370.t2	DYH5_MOUSE
10398	g5372.t1	DYHC1_MOUSE
10399	g5372.t2	DYH8_MOUSE
10400	g5373.t2	DYH5_HUMAN
10401	g5373.t3	DYH5_HUMAN
10402	g5373.t4	DYH5_HUMAN
10403	g5373.t5	DYH5_HUMAN
10404	g5374.t1	DYH5_MOUSE
10405	g5374.t2	DYH5_MOUSE
10406	g5374.t3	DYH8_MOUSE
10407	g5374.t4	DYH8_MOUSE
10408	g5376.t1	UBP16_BOVIN
10409	g5376.t1	UBP16_BOVIN
10410	g5378.t1	NSUN4_MOUSE
10411	g5379.t1	UB2J1_HUMAN
10412	g5383.t1	TAF13_PONAB
10413	g5384.t1	CF118_HUMAN
10414	g5385.t1	CASP8_HUMAN
10415	g5385.t2	CASP8_HUMAN
10416	g5388.t1	TTK_MOUSE
10417	g5390.t1	HUNK_PANTR
10418	g5393.t1	RBBP7_DANRE
10419	g5394.t1	REPS1_MOUSE
10420	g5394.t2	REPS1_MOUSE
10421	g5395.t1	OCTL_DROME
10422	g5396.t1	M3K7_HUMAN
10423	g5396.t1	M3K7_HUMAN
10424	g5397.t1	CK5P1_HUMAN
10425	g5398.t1	GRM3_RAT
10426	g5400.t1	GRM_DROME
10427	g5401.t1	NB5R4_BOVIN
10428	g5404.t1	ST1A1_BOVIN
10429	g5411.t1	RNF17_MACFA
10430	g5416.t1	BRS4_BOMOR
10431	g5417.t1	SC5A8_MOUSE
10432	g5421.t1	FUCTA_DROME
10433	g5422.t1	DYLT1_HUMAN
10434	g5423.t1	MGN_SALSA
10435	g5432.t1	CHRD1_MOUSE
10436	g5439.t1	DCMC_ANSAN
10437	g5440.t1	TI13A_XENLA
10438	g5446.t1	YRD6_CAEEL
10439	g5447.t1	YI31B_YEAST
10440	g5449.t1	SH3K1_HUMAN
10441	g5454.t1	TBXT_PATPE
10442	g5455.t1	TBXT_PATPE
10443	g5460.t1	MOT13_MOUSE
10444	g5472.t1	PRS23_HUMAN
10445	g5473.t1	MAOX_COLLI
10446	g5474.t1	TBA3_RAT
10447	g5475.t1	TBA2_PATVU
10448	g5476.t1	PDE10_MOUSE
10449	g5477.t1	CRVP2_NAJAT
10450	g5488.t1	GPR84_BOVIN
10451	g5492.t1	GRM2_HUMAN
10452	g5493.t1	CASR_PIG
10453	g5494.t1	AMPN_RAT
10454	g5496.t1	F186A_MOUSE
10455	g5496.t1	F186A_MOUSE
10456	g5504.t1	AGRG4_MOUSE
10457	g5506.t1	MFGM_HUMAN
10458	g5507.t1	IMA5_XENLA
10459	g5508.t1	DGCR6_MOUSE
10460	g5510.t1	AKAP5_RAT
10461	g5510.t1	AKAP5_RAT
10462	g5510.t1	AKAP5_RAT
10463	g5510.t1	AKAP5_RAT
10464	g5510.t1	AKAP5_RAT
10465	g5510.t1	AKAP5_RAT
10466	g5510.t1	AKAP5_RAT
10467	g5510.t1	AKAP5_RAT
10468	g5510.t1	AKAP5_RAT
10469	g5516.t1	D19L3_HUMAN
10470	g5517.t1	CC174_HUMAN
10471	g5522.t1	PO3F4_XENTR
10472	g5523.t1	NECB_HYDVU
10473	g5523.t2	NECB_HYDVU
10474	g5527.t1	BRWD3_MOUSE
10475	g5527.t2	BRWD3_MOUSE
10476	g5528.t1	DHDDS_HUMAN
10477	g5529.t1	TSN33_BOVIN
10478	g5530.t1	APEX1_DANRE
10479	g5531.t1	RT06_BOVIN
10480	g5537.t1	ATPO_DROME
10481	g5538.t1	ITSN1_MOUSE
10482	g5538.t1	ITSN1_MOUSE
10483	g5538.t2	ITSN1_MOUSE
10484	g5538.t2	ITSN1_MOUSE
10485	g5539.t1	QORL1_BOVIN
10486	g5540.t1	ZC12C_HUMAN
10487	g5541.t1	TBA1_PARLI
10488	g5542.t1	TBA1_DROME
10489	g5543.t1	TBA2_PATVU
10490	g5544.t1	TBA2_PATVU
10491	g5545.t1	TBA1_PARLI
10492	g5546.t1	TBA1_PARLI
10493	g5547.t1	TBA1_PARLI
10494	g5548.t1	TBA2_PATVU
10495	g5549.t1	TBA1_PARLI
10496	g5550.t1	TBA2_PATVU
10497	g5551.t1	TBA8_CHICK
10498	g5552.t1	TBA1_PARLI
10499	g5553.t1	TBA_ENTDO
10500	g5554.t1	TBA2_PATVU
10501	g5555.t1	TBA1C_MOUSE
10502	g5556.t1	TBA_LYTPI
10503	g5557.t1	TBAT_ONCMY
10504	g5558.t1	TBAT_ONCMY
10505	g5559.t1	TBA_TORMA
10506	g5561.t1	WASF3_HUMAN
10507	g5561.t2	WASF3_HUMAN
10508	g5564.t1	NOX3_HUMAN
10509	g5567.t1	CSTF2_MOUSE
10510	g5574.t1	NXPE3_BOVIN
10511	g5574.t2	NXPE3_BOVIN
10512	g5588.t1	PLCC_HUMAN
10513	g5589.t1	SEPR_THESR
10514	g5590.t1	IFT88_MOUSE
10515	g5590.t2	IFT88_MOUSE
10516	g5592.t1	ISCU_HUMAN
10517	g5593.t1	RL13A_MACFA
10518	g5595.t1	UTP11_RAT
10519	g5596.t1	ARMC2_BOVIN
10520	g5599.t1	ADGB_HUMAN
10521	g5599.t1	ADGB_HUMAN
10522	g5599.t2	ADGB_HUMAN
10523	g5599.t2	ADGB_HUMAN
10524	g5605.t1	VTA1_BOVIN
10525	g5607.t1	DTHD1_HUMAN
10526	g5609.t1	GATA_XENTR
10527	g5610.t1	GATA_BOVIN
10528	g5611.t1	DYH5_HUMAN
10529	g5611.t2	DYH5_HUMAN
10530	g5612.t1	M3K15_HUMAN
10531	g5612.t2	M3K15_HUMAN
10532	g5613.t1	ODPA_CAEEL
10533	g5617.t1	DLP1_RAT
10534	g5618.t1	QORX_HUMAN
10535	g5619.t1	TNAP3_HUMAN
10536	g5620.t1	CAD96_DROME
10537	g5628.t1	MOT10_DANRE
10538	g5629.t1	SCMH1_HUMAN
10539	g5632.t1	SYYC_DANRE
10540	g5633.t1	DOP1_HUMAN
10541	g5633.t1	DOP1_HUMAN
10542	g5633.t1	DOP1_HUMAN
10543	g5635.t1	B3GL2_XENLA
10544	g5636.t1	LSM10_HUMAN
10545	g5637.t1	DLISH_DROME
10546	g5638.t1	AFAD_MOUSE
10547	g5638.t1	AFAD_MOUSE
10548	g5638.t2	AFAD_MOUSE
10549	g5638.t2	AFAD_MOUSE
10550	g5641.t1	TTC17_DANRE
10551	g5649.t1	CCS_PIG
10552	g5656.t1	CEP57_MOUSE
10553	g5656.t1	CEP57_MOUSE
10554	g5657.t1	TXLNA_MOUSE
10555	g5659.t1	MTF1_MOUSE
10556	g5661.t1	FA76A_CHICK
10557	g5661.t2	FA76A_CHICK
10558	g5662.t1	RM19_BOVIN
10559	g5664.t1	STK40_HUMAN
10560	g5666.t1	EVA1C_HUMAN
10561	g5672.t1	SYTL5_RAT
10562	g5673.t1	BLTP1_MOUSE
10563	g5674.t1	BLTP1_DANRE
10564	g5679.t1	TFB1M_XENTR
10565	g5686.t1	SAMD9_HUMAN
10566	g5687.t1	ARL6_BOVIN
10567	g5688.t1	SIF2_DROME
10568	g5688.t2	SIF2_DROME
10569	g5689.t1	GDAP2_NEMVE
10570	g5691.t1	TET5C_MOUSE
10571	g5693.t1	ODBB_RAT
10572	g5698.t1	LCA5L_BOVIN
10573	g5701.t1	DCAM_XENLA
10574	g5702.t1	DCAM_XENLA
10575	g5703.t1	CHM1B_DANRE
10576	g5704.t1	SAP18_MOUSE
10577	g5705.t1	THIC_HUMAN
10578	g5706.t1	SC5A9_DANRE
10579	g5707.t1	PFD3_PONAB
10580	g5708.t1	CUL5_PONAB
10581	g5709.t1	CUL5_HUMAN
10582	g5710.t1	NDC80_HUMAN
10583	g5711.t1	CNIF3_ARATH
10584	g5711.t2	CNIF3_ARATH
10585	g5712.t1	S22AD_RAT
10586	g5714.t1	S22AD_HUMAN
10587	g5715.t1	S22A5_HUMAN
10588	g5716.t1	GNT2A_HUMAN
10589	g5717.t1	GNT2A_HUMAN
10590	g5718.t1	TM50A_HUMAN
10591	g5719.t1	TEP1_HUMAN
10592	g5720.t1	MSH2_CHLAE
10593	g5723.t1	MSH2_HUMAN
10594	g5730.t1	SNIP1_RAT
10595	g5731.t1	ASCC3_CHICK
10596	g5731.t1	ASCC3_CHICK
10597	g5736.t1	ASCC3_BOVIN
10598	g5736.t1	ASCC3_BOVIN
10599	g5736.t2	ASCC3_CHICK
10600	g5736.t3	ASCC3_BOVIN
10601	g5736.t3	ASCC3_BOVIN
10602	g5737.t1	CDK19_MOUSE
10603	g5737.t2	CDK19_MOUSE
10604	g5739.t1	CDK8_MOUSE
10605	g5739.t1	CDK8_MOUSE
10606	g5739.t1	CDK8_MOUSE
10607	g5740.t1	SC5A9_DANRE
10608	g5741.t1	MA1A1_MOUSE
10609	g5744.t1	EDIL3_HUMAN
10610	g5744.t1	EDIL3_HUMAN
10611	g5746.t1	GR101_LYMST
10612	g5747.t1	DAAF3_XENLA
10613	g5753.t1	FAAH2_HUMAN
10614	g5758.t1	CEP97_MOUSE
10615	g5764.t1	MOT12_MOUSE
10616	g5767.t1	FCGBP_HUMAN
10617	g5767.t1	FCGBP_HUMAN
10618	g5767.t1	FCGBP_HUMAN
10619	g5767.t1	FCGBP_HUMAN
10620	g5767.t1	FCGBP_HUMAN
10621	g5767.t1	FCGBP_HUMAN
10622	g5767.t1	FCGBP_HUMAN
10623	g5767.t1	FCGBP_HUMAN
10624	g5767.t1	FCGBP_HUMAN
10625	g5767.t1	FCGBP_HUMAN
10626	g5767.t1	FCGBP_HUMAN
10627	g5767.t1	FCGBP_HUMAN
10628	g5767.t1	FCGBP_HUMAN
10629	g5767.t1	FCGBP_HUMAN
10630	g5767.t1	FCGBP_HUMAN
10631	g5767.t1	FCGBP_HUMAN
10632	g5767.t1	FCGBP_HUMAN
10633	g5767.t1	FCGBP_HUMAN
10634	g5767.t1	FCGBP_HUMAN
10635	g5767.t1	FCGBP_HUMAN
10636	g5767.t1	FCGBP_HUMAN
10637	g5767.t1	FCGBP_HUMAN
10638	g5767.t1	FCGBP_HUMAN
10639	g5767.t1	FCGBP_HUMAN
10640	g5768.t1	ARH_HUMAN
10641	g5770.t1	PRDM1_MOUSE
10642	g5770.t1	PRDM1_MOUSE
10643	g5772.t1	CHM2B_XENTR
10644	g5773.t1	ADA1A_ORYLA
10645	g5776.t1	SC5A9_DANRE
10646	g5777.t1	CEP85_MOUSE
10647	g5779.t1	MBTP2_CRIGR
10648	g5785.t1	PYRD1_BOVIN
10649	g5786.t1	IKBP1_HUMAN
10650	g5804.t1	CEP43_MACFA
10651	g5804.t2	CEP43_MACFA
10652	g5805.t1	ENPP4_MOUSE
10653	g5805.t1	ENPP4_MOUSE
10654	g5806.t1	ENPP5_MOUSE
10655	g5807.t1	LRK1_CAEEL
10656	g5807.t1	LRK1_CAEEL
10657	g5807.t1	LRK1_CAEEL
10658	g5809.t1	CCD81_HUMAN
10659	g5811.t1	SRRM1_CHICK
10660	g5812.t1	HNRPQ_HUMAN
10661	g5813.t1	RPF2_HUMAN
10662	g5814.t1	AKIR2_XENLA
10663	g5818.t1	MFSD9_HUMAN
10664	g5819.t1	MFSD9_MOUSE
10665	g5820.t1	MFSD9_HUMAN
10666	g5821.t1	FOXO_DROAN
10667	g5825.t1	UBX11_RAT
10668	g5826.t1	FUCTA_DROME
10669	g5828.t1	FUCTA_DROME
10670	g5830.t1	NUP43_MOUSE
10671	g5832.t1	LATS1_MOUSE
10672	g5833.t1	NDUF4_RAT
10673	g5834.t1	NGBR_MOUSE
10674	g5835.t1	DUS14_MOUSE
10675	g5836.t1	SPSY_MOUSE
10676	g5838.t1	OSCP1_BOVIN
10677	g5840.t1	BAT1_MOUSE
10678	g5845.t1	BAT1_MOUSE
10679	g5850.t1	SRSF7_BOVIN
10680	g5851.t1	GOPC_MOUSE
10681	g5853.t1	GRM5_HUMAN
10682	g5854.t1	GRM1_HUMAN
10683	g5855.t1	DIAC_RAT
10684	g5856.t1	CC28B_MOUSE
10685	g5859.t1	SYAP1_HUMAN
10686	g5860.t1	RS4_ICTPU
10687	g5861.t1	UPP_DANRE
10688	g5862.t1	ABCB7_DANRE
10689	g5863.t1	FIG4_HUMAN
10690	g5864.t1	FIG4_HUMAN
10691	g5864.t2	FIG4_HUMAN
10692	g5869.t1	PSP24_XENLA
10693	g5871.t1	TCPQ_CHICK
10694	g5872.t1	T2EA_PONAB
10695	g5873.t1	RABL3_BOVIN
10696	g5873.t2	RABL3_BOVIN
10697	g5875.t1	FZD4_RAT
10698	g5876.t1	TM135_XENLA
10699	g5876.t2	TM135_CAEEL
10700	g5876.t3	TM135_XENLA
10701	g5878.t1	TM135_BOVIN
10702	g5879.t1	XPO4_XENLA
10703	g5881.t1	XPO4_HUMAN
10704	g5882.t1	XPO4_MOUSE
10705	g5884.t1	PEX7_HUMAN
10706	g5885.t1	PRDX4_MOUSE
10707	g5887.t1	S22AD_RAT
10708	g5888.t1	MANEA_RAT
10709	g5889.t1	RT09_BOVIN
10710	g5890.t1	BPL1_HUMAN
10711	g5894.t1	SIM1_PANPA
10712	g5897.t1	SIM1A_DANRE
10713	g5901.t1	MYPH_ECHGR
10714	g5901.t2	MYPH_ECHGR
10715	g5903.t1	MFI_HUMAN
10716	g5908.t1	SHPRH_HUMAN
10717	g5910.t1	TEP1_HUMAN
10718	g5910.t2	TEP1_HUMAN
10719	g5911.t1	CMS1_HUMAN
10720	g5913.t1	HGD_MOUSE
10721	g5914.t1	NOT1P_XENLA
10722	g5915.t1	HEM6_DROME
10723	g5915.t2	HEM6_DROME
10724	g5915.t3	HEM6_DROME
10725	g5919.t1	TM242_DANRE
10726	g5940.t1	DCAF6_HUMAN
10727	g5941.t1	DCAF6_HUMAN
10728	g5943.t1	MPC2_HUMAN
10729	g5944.t1	OTC_MOUSE
10730	g5945.t1	RPGR_CANLF
10731	g5945.t2	RPGR_CANLF
10732	g5945.t3	RPGR_CANLF
10733	g5947.t1	ZDH14_MOUSE
10734	g5947.t2	ZDH14_MOUSE
10735	g5948.t1	AMPN_PIG
10736	g5949.t1	AMPN_RAT
10737	g5949.t1	AMPN_RAT
10738	g5949.t1	AMPN_RAT
10739	g5951.t1	AMPN_MOUSE
10740	g5951.t1	AMPN_MOUSE
10741	g5955.t1	AMPN_HUMAN
10742	g5957.t1	GET1_DANRE
10743	g5958.t1	BHMT1_MOUSE
10744	g5959.t1	KIF25_MACFA
10745	g5959.t2	KIF25_MACFA
10746	g5961.t1	WDR3_HUMAN
10747	g5962.t1	WDR3_HUMAN
10748	g5964.t1	GRM3_PONAB
10749	g5967.t1	BHMT1_XENTR
10750	g5967.t1	BHMT1_XENTR
10751	g5970.t1	CTU1_DANRE
10752	g5971.t1	OLIG3_HUMAN
10753	g5972.t1	RIOX2_PONAB
10754	g5973.t1	CCD83_MACFA
10755	g5974.t1	PPIL4_HUMAN
10756	g5975.t1	PPIL4_HUMAN
10757	g5976.t1	UST_HUMAN
10758	g5978.t1	RCAN3_MOUSE
10759	g5980.t1	FL2D_DANRE
10760	g5981.t1	Y4370_ARATH
10761	g5982.t1	XIAP_RAT
10762	g5984.t1	FACE1_MOUSE
10763	g5985.t1	FACE1_HUMAN
10764	g5985.t1	FACE1_HUMAN
10765	g5986.t1	LTN1_HUMAN
10766	g5987.t1	LTN1_XENTR
10767	g5989.t1	MGST3_MOUSE
10768	g5991.t1	NAAA_RABIT
10769	g5992.t1	MFGM_RAT
10770	g6004.t1	VP13A_HUMAN
10771	g6005.t1	VP13C_MOUSE
10772	g6011.t1	GR101_LYMST
10773	g6014.t1	SLAP1_ACET2
10774	g6017.t1	SMR8A_DANRE
10775	g6017.t2	SMR8A_DANRE
10776	g6024.t1	5NTD_MOUSE
10777	g6025.t1	5NTD_MOUSE
10778	g6028.t1	OCTL_DROME
10779	g6029.t1	BHMT1_XENLA
10780	g6030.t1	BHMT1_PIG
10781	g6031.t1	SCAF8_HUMAN
10782	g6031.t1	SCAF8_HUMAN
10783	g6033.t1	SODC_CARPA
10784	g6034.t1	SYRM_BOVIN
10785	g6035.t1	TMM26_HUMAN
10786	g6036.t1	PICAL_HUMAN
10787	g6036.t2	PICAL_RAT
10788	g6036.t3	PICAL_RAT
10789	g6036.t4	PICAL_RAT
10790	g6036.t5	PICAL_RAT
10791	g6039.t1	MMS22_DANRE
10792	g6040.t1	MMS22_CHICK
10793	g6041.t1	MMS22_CHICK
10794	g6042.t1	CLYBL_HUMAN
10795	g6043.t1	CE162_RAT
10796	g6044.t1	CE162_DANRE
10797	g6053.t1	SASH3_BOVIN
10798	g6056.t1	LN28A_XENLA
10799	g6056.t2	LN28A_XENLA
10800	g6059.t1	MPRI_HUMAN
10801	g6059.t1	MPRI_HUMAN
10802	g6059.t1	MPRI_HUMAN
10803	g6059.t1	MPRI_HUMAN
10804	g6060.t1	KAD9_HUMAN
10805	g6060.t2	KAD9_HUMAN
10806	g6060.t2	KAD9_HUMAN
10807	g6060.t2	KAD9_HUMAN
10808	g6060.t3	KAD9_HUMAN
10809	g6060.t3	KAD9_HUMAN
10810	g6060.t4	KAD9_HUMAN
10811	g6060.t4	KAD9_HUMAN
10812	g6061.t1	UTRN_RAT
10813	g6062.t1	DMD_CHICK
10814	g6063.t1	DMD_RAT
10815	g6064.t1	DMD_CHICK
10816	g6065.t1	DMD_HUMAN
10817	g6069.t1	BIG3_MOUSE
10818	g6070.t1	BIG3_MOUSE
10819	g6071.t1	WDTC1_HUMAN
10820	g6072.t1	THIL_DANRE
10821	g6073.t1	THIL_DANRE
10822	g6074.t1	ANKR6_HUMAN
10823	g6074.t2	ANKR6_MOUSE
10824	g6075.t1	FZ10A_XENLA
10825	g6075.t1	FZ10A_XENLA
10826	g6076.t1	FZ10A_XENLA
10827	g6077.t1	WDCP_XENLA
10828	g6085.t1	CHIO_HUMAN
10829	g6086.t1	UFL1_MACFA
10830	g6087.t1	FANCA_MOUSE
10831	g6088.t1	MYO6_MOUSE
10832	g6089.t1	MYO6_BOVIN
10833	g6089.t1	MYO6_BOVIN
10834	g6089.t2	MYO6_BOVIN
10835	g6089.t2	MYO6_BOVIN
10836	g6089.t3	MYO6_BOVIN
10837	g6089.t3	MYO6_BOVIN
10838	g6089.t4	MYO6_BOVIN
10839	g6089.t4	MYO6_BOVIN
10840	g6091.t1	SESN1_HUMAN
10841	g6092.t1	SESN3_HUMAN
10842	g6093.t1	SLB1_DEIAC
10843	g6095.t1	SCRY4_ENTDO
10844	g6096.t1	SCR11_NOTSL
10845	g6102.t1	GRIK2_MOUSE
10846	g6104.t1	GRIK2_RAT
10847	g6108.t1	AGRG4_HUMAN
10848	g6111.t1	PIHD1_XENLA
10849	g6111.t2	PIHD1_XENLA
10850	g6111.t3	PIHD1_XENLA
10851	g6113.t1	AMN1_HUMAN
10852	g6115.t1	BDH_MOUSE
10853	g6116.t1	5NTD_BOVIN
10854	g6119.t1	ORCT_DROME
10855	g6120.t1	ORCT_DROME
10856	g6121.t1	PSMG1_XENTR
10857	g6124.t1	UT14A_BOVIN
10858	g6124.t1	UT14A_BOVIN
10859	g6125.t1	SENP6_MOUSE
10860	g6125.t1	SENP6_MOUSE
10861	g6126.t1	HDC_HUMAN
10862	g6126.t1	HDC_HUMAN
10863	g6127.t1	POL2_DROME
10864	g6128.t1	POL5_DROME
10865	g6129.t1	PYG1A_XENLA
10866	g6130.t1	HDAC8_DANRE
10867	g6132.t1	PAXB1_HUMAN
10868	g6133.t1	AHNK2_HUMAN
10869	g6133.t1	AHNK2_HUMAN
10870	g6133.t1	AHNK2_HUMAN
10871	g6133.t1	AHNK2_HUMAN
10872	g6133.t1	AHNK2_HUMAN
10873	g6133.t1	AHNK2_HUMAN
10874	g6133.t1	AHNK2_HUMAN
10875	g6135.t1	I5P2_HUMAN
10876	g6137.t1	DNJC8_RAT
